timestamp_utc,timestamp_sharjah,actual_SpTREff,optimized_SpTREff,setpoint_difference,actual_TempSp1,TempSu,TempSp1_lag_10m,SpTREff_lag_10m,target_temperature,occupied,movie_name,mode,outside_temp,outside_humidity,FbVFD,FbFAD,Co2RA,HuR1,co2_load_category,co2_load_factor,occupied_setpoint,unoccupied_setpoint,comfort_min,comfort_max,hour_sin,hour_cos,day_sin,day_cos,is_overnight_movie,is_precooling,time_remaining_min,time_until_next_min,schedule_instance_used,optimization_status
2026-01-23 00:00:00,2026-01-23 04:00:00,27.0,24.0,-3.0,20.252498626708984,16.469999313354492,20.252498626708984,27.0,,0,,unoccupied,15.2,41,0.09999999403953552,102.72000122070312,711.5,57.959999084472656,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,480.0,,bypassed
2026-01-23 00:10:00,2026-01-23 04:10:00,27.0,24.0,-3.0,20.292499542236328,16.3799991607666,20.252498626708984,27.0,,0,,unoccupied,15.2,41,0.09999999403953552,102.73999786376953,695.0999755859375,57.66999816894531,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,470.0,,bypassed
2026-01-23 00:20:00,2026-01-23 04:20:00,27.0,24.0,-3.0,20.292499542236328,16.3799991607666,20.292499542236328,27.0,,0,,unoccupied,15.2,41,0.09999999403953552,102.73999786376953,695.0999755859375,57.66999816894531,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,460.0,,bypassed
2026-01-23 00:30:00,2026-01-23 04:30:00,27.0,24.0,-3.0,20.332500457763672,16.309999465942383,20.292499542236328,27.0,,0,,unoccupied,15.2,41,0.09999999403953552,102.72999572753906,671.800048828125,57.48999786376953,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,450.0,,bypassed
2026-01-23 00:40:00,2026-01-23 04:40:00,27.0,24.0,-3.0,20.354999542236328,16.25,20.332500457763672,27.0,,0,,unoccupied,15.5,36,0.09999999403953552,102.75,661.0999755859375,57.38500213623047,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,440.0,,bypassed
2026-01-23 00:50:00,2026-01-23 04:50:00,27.0,24.0,-3.0,20.354999542236328,16.25,20.354999542236328,27.0,,0,,unoccupied,15.5,36,0.09999999403953552,102.75,661.0999755859375,57.38500213623047,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,430.0,,bypassed
2026-01-23 01:00:00,2026-01-23 05:00:00,27.0,24.0,-3.0,20.375,16.25,20.354999542236328,27.0,,0,,unoccupied,15.5,36,0.09999999403953552,102.73999786376953,645.300048828125,57.29999923706055,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,420.0,,bypassed
2026-01-23 01:10:00,2026-01-23 05:10:00,27.0,24.0,-3.0,20.399999618530273,16.21500015258789,20.375,27.0,,0,,unoccupied,15.5,36,0.09999999403953552,102.73999786376953,631.4000244140625,57.55500030517578,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,410.0,,bypassed
2026-01-23 01:20:00,2026-01-23 05:20:00,27.0,24.0,-3.0,20.399999618530273,16.21500015258789,20.399999618530273,27.0,,0,,unoccupied,15.5,36,0.09999999403953552,102.73999786376953,631.4000244140625,57.55500030517578,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,400.0,,bypassed
2026-01-23 01:30:00,2026-01-23 05:30:00,27.0,24.0,-3.0,20.427499771118164,16.204999923706055,20.399999618530273,27.0,,0,,unoccupied,15.5,36,0.09999999403953552,102.73999786376953,617.5999755859375,57.55999755859375,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,390.0,,bypassed
2026-01-23 01:40:00,2026-01-23 05:40:00,27.0,24.0,-3.0,20.467498779296875,16.170000076293945,20.427499771118164,27.0,,0,,unoccupied,14.6,35,0.09999999403953552,102.73999786376953,613.2000122070312,57.599998474121094,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,380.0,,bypassed
