timestamp_utc,timestamp_sharjah,actual_SpTREff,optimized_SpTREff,setpoint_difference,actual_TempSp1,TempSu,TempSp1_lag_10m,SpTREff_lag_10m,target_temperature,occupied,movie_name,mode,outside_temp,outside_humidity,FbVFD,FbFAD,Co2RA,HuR1,co2_load_category,co2_load_factor,occupied_setpoint,unoccupied_setpoint,comfort_min,comfort_max,hour_sin,hour_cos,day_sin,day_cos,is_overnight_movie,is_precooling,time_remaining_min,time_until_next_min,schedule_instance_used,optimization_status
2026-01-23 00:00:00,2026-01-23 04:00:00,27.0,24.0,-3.0,21.294998168945312,16.18000030517578,21.294998168945312,27.0,,0,,unoccupied,15.2,41,0.1899999976158142,101.22999572753906,749.300048828125,46.5,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,465.0,,bypassed
2026-01-23 00:10:00,2026-01-23 04:10:00,27.0,24.0,-3.0,21.294998168945312,16.18000030517578,21.294998168945312,27.0,,0,,unoccupied,15.2,41,0.1899999976158142,101.22999572753906,749.300048828125,46.5,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,455.0,,bypassed
2026-01-23 00:20:00,2026-01-23 04:20:00,27.0,24.0,-3.0,21.33749771118164,16.100000381469727,21.294998168945312,27.0,,0,,unoccupied,15.2,41,0.1899999976158142,101.22000122070312,755.800048828125,47.30999755859375,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,445.0,,bypassed
2026-01-23 00:30:00,2026-01-23 04:30:00,27.0,24.0,-3.0,21.40250015258789,16.0,21.33749771118164,27.0,,0,,unoccupied,15.2,41,0.1899999976158142,101.22999572753906,756.5999755859375,47.224998474121094,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,435.0,,bypassed
2026-01-23 00:40:00,2026-01-23 04:40:00,27.0,24.0,-3.0,21.40250015258789,16.0,21.40250015258789,27.0,,0,,unoccupied,15.5,36,0.1899999976158142,101.22999572753906,756.5999755859375,47.224998474121094,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,425.0,,bypassed
2026-01-23 00:50:00,2026-01-23 04:50:00,27.0,24.0,-3.0,21.450000762939453,15.9399995803833,21.40250015258789,27.0,,0,,unoccupied,15.5,36,0.1899999976158142,101.22000122070312,758.7999877929688,47.15999984741211,unknown,,21.0,24.0,21.0,23.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,False,,415.0,,bypassed
2026-01-23 01:00:00,2026-01-23 05:00:00,27.0,24.0,-3.0,21.497501373291016,15.889999389648438,21.450000762939453,27.0,,0,,unoccupied,15.5,36,0.1899999976158142,101.22999572753906,752.800048828125,47.19499969482422,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,405.0,,bypassed
2026-01-23 01:10:00,2026-01-23 05:10:00,27.0,24.0,-3.0,21.497501373291016,15.889999389648438,21.497501373291016,27.0,,0,,unoccupied,15.5,36,0.1899999976158142,101.22999572753906,752.800048828125,47.19499969482422,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,395.0,,bypassed
2026-01-23 01:20:00,2026-01-23 05:20:00,27.0,24.0,-3.0,21.549999237060547,15.819999694824219,21.497501373291016,27.0,,0,,unoccupied,15.5,36,0.1899999976158142,101.22999572753906,754.7000122070312,47.25499725341797,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,385.0,,bypassed
2026-01-23 01:30:00,2026-01-23 05:30:00,27.0,24.0,-3.0,21.594999313354492,15.755000114440918,21.549999237060547,27.0,,0,,unoccupied,15.5,36,0.1899999976158142,101.22999572753906,753.7999877929688,47.400001525878906,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,375.0,,bypassed
2026-01-23 01:40:00,2026-01-23 05:40:00,27.0,24.0,-3.0,21.594999313354492,15.755000114440918,21.594999313354492,27.0,,0,,unoccupied,14.6,35,0.1899999976158142,101.22999572753906,753.7999877929688,47.400001525878906,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,365.0,,bypassed
2026-01-23 01:50:00,2026-01-23 05:50:00,27.0,24.0,-3.0,21.639999389648438,15.699999809265137,21.594999313354492,27.0,,0,,unoccupied,14.6,35,0.1899999976158142,101.22000122070312,754.2000122070312,47.62999725341797,unknown,,21.0,24.0,21.0,23.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,False,False,,355.0,,bypassed
2026-01-23 02:00:00,2026-01-23 06:00:00,27.0,24.0,-3.0,21.682498931884766,15.649999618530273,21.639999389648438,27.0,,0,,unoccupied,14.6,35,0.1899999976158142,101.22999572753906,761.9000244140625,47.75499725341797,unknown,,21.0,24.0,21.0,23.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,False,,345.0,,bypassed
